time,nino12,nino3,nino34,nino4,norte,norteleste,centro,centroleste,cbm,tna,tsa,nat,sat,tasi,wtio,setio,swio,dmi
1897-03-01,0.0,27.705353,27.61259,27.787193,28.298994,21.711771,20.7716,24.543266,23.718246,19.111242,24.027603,28.767578,24.085081,27.168842,-3.0837612,28.653534,28.9532,28.92928,-0.29966545
1897-04-01,0.0,26.07581,27.255388,27.53561,28.011309,22.019657,21.019316,24.785324,23.914154,17.15499,24.333809,28.662142,24.4183,27.16724,-2.7489395,29.385683,29.038528,29.376541,0.34715462
1897-05-01,0.0,24.75374,26.85221,27.674692,28.30563,22.615028,21.391624,25.11716,24.15172,14.907592,24.652737,28.034729,24.67591,26.663849,-1.9879379,28.907837,29.00032,28.488842,-0.09248352
1897-06-01,0.0,23.278318,26.37541,27.645798,28.39794,24.17626,22.815931,25.754032,24.957624,12.7051735,25.457592,27.18558,25.425512,25.90086,-0.47534752,27.59783,28.6817,27.396942,-1.0838699
1897-07-01,0.0,21.965515,25.518543,27.265419,28.466372,25.19124,23.780449,26.317167,25.676601,11.032588,26.067703,26.572626,26.010748,25.162008,0.8487396,27.039234,28.378593,26.800058,-1.3393593
1897-08-01,0.0,20.9885,24.7715,26.695099,28.174429,25.95579,24.648758,27.089418,26.605154,10.823042,26.471563,26.35181,26.519337,24.201199,2.3181381,26.929516,28.014376,26.8197,-1.0848598
1897-09-01,0.0,20.335602,24.494461,26.470695,28.035828,26.096817,24.856049,27.466358,26.96205,10.864507,26.858955,26.44208,26.877077,24.301058,2.5760193,26.960518,27.880604,26.862484,-0.9200859
1897-10-01,0.0,21.054523,24.419304,26.135118,27.603104,25.837557,24.817867,27.51879,27.151836,12.6993065,27.002422,27.104656,27.20038,24.458458,2.7419224,27.295183,28.33567,27.035126,-1.0404873
1897-11-01,0.0,21.674988,24.416561,26.013823,27.388712,24.701,23.798231,26.730326,26.277605,14.212689,26.375256,27.58302,26.59373,24.967997,1.6257343,27.298088,28.207806,27.233171,-0.90971756
1897-12-01,0.0,22.44624,24.658981,26.15798,27.366,23.420317,22.534557,25.74568,25.112436,16.684212,25.21491,28.029709,25.403522,25.378407,0.025115967,27.3234,28.39178,27.57064,-1.0683804
1898-01-01,0.0,24.267433,25.078047,26.047714,27.027205,22.275206,21.37531,24.760439,23.916437,18.650324,24.045057,28.157625,24.170815,25.57128,-1.400465,27.03164,28.253967,27.443233,-1.2223282
1898-02-01,0.0,25.752405,25.754053,26.172104,26.990446,21.617994,20.726131,24.204706,23.318617,19.188814,23.673956,28.294834,23.822578,26.076931,-2.2543526,27.347631,28.260138,27.790867,-0.9125061
1898-03-01,0.0,26.219337,26.280783,26.453169,27.060732,21.418346,20.611898,24.337526,23.629835,18.808193,23.812815,28.4057,24.09433,26.110792,-2.0164623,27.990406,28.337479,28.30427,-0.3470726
1898-04-01,0.0,25.024553,26.77263,27.148445,27.630827,21.867653,21.007753,24.55949,23.748226,16.986792,24.030994,28.440748,24.287973,26.221287,-1.9333134,28.998745,28.852636,29.029758,0.14610863
1898-05-01,0.0,23.503153,26.374205,27.264275,27.875574,22.6848,21.57653,24.918688,24.005392,13.970517,24.525217,27.90734,24.586391,25.727465,-1.1410732,28.589437,28.991995,28.30495,-0.40255737
1898-06-01,0.0,22.277044,25.91025,27.386421,28.114012,24.550732,23.34691,25.766426,24.84599,12.430584,25.37928,26.970917,25.18005,24.969793,0.21025658,27.249565,28.513807,27.060198,-1.2642422
1898-07-01,0.0,21.959595,25.027704,26.567553,27.770136,25.175201,23.836441,26.200432,25.402367,10.968668,25.781301,26.307947,25.574778,24.179083,1.3956947,26.459623,28.37737,26.35653,-1.9177475
1898-08-01,0.0,21.022982,24.336264,26.083767,27.36789,25.922003,24.705118,26.965216,26.44165,10.329928,26.339205,25.920736,26.201056,23.754509,2.4465466,26.195143,27.878597,26.198168,-1.6834545
1898-09-01,0.0,19.78649,24.556742,26.532627,27.691654,26.341345,25.39933,27.255554,26.854904,10.543129,26.719492,26.201115,26.683455,23.751465,2.9319897,26.515863,27.765118,26.465275,-1.2492542
1898-10-01,0.0,21.012241,24.60147,26.371052,27.759087,25.97978,25.17256,27.433893,27.044268,11.629576,26.778801,26.905382,26.901937,24.143198,2.7587395,27.09113,27.923187,26.904716,-0.83205795
1898-11-01,0.0,21.909626,24.328323,25.962284,27.434916,24.578573,23.750496,26.773499,26.324657,13.257179,26.2661,27.494503,26.436949,25.013294,1.4236546,27.240913,27.907217,27.20707,-0.66630363
1898-12-01,0.0,23.013294,24.344582,25.76996,27.105541,23.167856,22.291693,25.827656,25.30692,15.542848,25.133326,27.899778,25.360178,25.453264,-0.09308624,27.158968,27.955853,27.494724,-0.79688454
1899-01-01,0.0,24.879614,25.005825,25.808525,26.734495,22.16064,21.220785,24.65185,23.91276,17.969515,24.054544,28.004808,24.240005,25.966269,-1.726263,26.746275,27.838245,27.232191,-1.0919704
1899-02-01,0.0,26.149809,25.749815,26.03243,26.764154,21.60039,20.66692,23.926058,23.055134,19.002007,23.345327,28.12918,23.455181,26.828789,-3.3736076,27.099693,27.8597,27.498222,-0.76000595
1899-03-01,0.0,26.89342,26.723755,26.68166,27.08991,21.60239,20.738436,24.041565,23.245434,18.834698,23.379208,28.347288,23.500046,27.13077,-3.630724,27.966484,28.158876,28.219719,-0.19239235
1899-04-01,0.0,25.788612,27.202166,27.42122,27.76087,22.09713,21.253412,24.496483,23.664125,16.862806,23.968353,28.28331,23.995218,26.881746,-2.886528,28.906748,28.511635,28.897139,0.395113
1899-05-01,0.0,24.590157,27.09447,27.889412,28.370346,23.301418,22.292593,25.162752,24.254526,14.888043,24.81737,27.780043,24.686749,26.439371,-1.7526226,28.660849,28.660358,28.334934,0.0004901886
1899-06-01,0.0,23.61689,26.628038,27.765429,28.249857,24.268187,23.069017,25.619068,24.82523,12.016438,25.42089,26.93411,25.397896,25.89942,-0.501524,27.163631,28.370768,26.876432,-1.2071362
1899-07-01,0.0,21.8299,25.430946,27.180723,28.260801,24.866041,23.570965,26.11239,25.641525,11.685933,25.983854,26.328543,26.124184,25.027985,1.096199,26.379745,28.04788,26.194365,-1.6681347
1899-08-01,0.0,22.259054,25.8538,27.486212,28.495037,26.229471,25.038929,26.966438,26.522234,11.125086,26.446281,25.894297,26.471571,24.575504,1.8960667,26.236403,27.552834,26.032158,-1.316431
1899-09-01,0.0,22.145994,25.655247,27.15457,28.222801,26.504286,25.648203,27.392641,27.018373,10.752144,27.043602,26.028307,27.073729,24.49059,2.5831394,26.19449,27.488247,26.128355,-1.2937565
1899-10-01,0.0,22.329443,25.883657,27.624554,28.933739,26.048964,25.428078,27.847652,27.701046,12.6673,27.336573,26.781849,27.631987,24.462101,3.1698856,27.310781,27.654383,27.144585,-0.34360123
1899-11-01,0.0,22.993858,26.18064,27.909594,29.215992,24.967102,24.303898,27.237606,26.892097,13.792196,26.806408,27.415266,27.007565,25.197643,1.8099213,27.455887,27.898663,27.40294,-0.44277573
1899-12-01,0.0,23.617704,26.396585,28.065706,29.192514,23.781551,23.088818,26.423458,25.859085,15.023327,25.912893,27.925644,26.111187,25.663643,0.4475441,27.324062,28.391222,27.651575,-1.0671597
1900-01-01,0.0,25.897299,26.96074,27.973682,28.821163,22.599539,21.7726,25.311644,24.545322,18.2391,24.8893,28.161886,25.064129,25.951384,-0.8872547,27.24568,28.388287,27.827267,-1.1426067
1900-02-01,0.0,27.624516,27.688963,28.037252,28.631746,21.898872,21.042582,24.68221,23.830093,19.569946,24.323584,28.46396,24.536945,26.314035,-1.7770901,27.821524,28.582233,28.309109,-0.76070976
1900-03-01,0.0,28.16579,28.145372,28.234703,28.68626,21.644012,20.782972,24.615028,23.760962,18.379501,24.07893,28.580912,24.42589,26.433748,-2.0078583,28.395653,28.875992,28.736511,-0.48033905
1900-04-01,0.0,26.69491,28.066713,28.420912,28.903519,22.013435,21.02769,24.866587,23.873577,16.632027,24.395386,28.587952,24.674883,26.465424,-1.7905407,29.420864,29.215014,29.464876,0.2058506
1900-05-01,0.0,25.224699,27.558184,28.387426,29.02465,22.758978,21.57281,25.186445,24.129164,14.691044,24.747784,27.95225,24.762629,26.049477,-1.2868481,29.024075,29.092611,28.593895,-0.06853676
1900-06-01,0.0,23.950731,27.265575,28.433365,28.99539,24.010376,22.544716,25.604107,24.67827,12.867572,25.284092,27.115997,25.216696,25.397446,-0.1807499,27.72735,28.601046,27.42427,-0.8736954
1900-07-01,0.0,22.262613,26.26561,27.950127,28.942411,25.12003,23.63232,26.182804,25.407864,11.426215,25.879496,26.419353,25.69953,24.72194,0.97759056,26.818422,28.23163,26.54202,-1.413208
1900-08-01,0.0,20.994398,25.532953,27.625391,28.851116,25.973223,24.595541,26.838852,26.28227,11.512006,26.427017,26.119991,26.344896,23.986631,2.358265,26.487316,27.842066,26.329557,-1.3547497
1900-09-01,0.0,20.594934,25.272491,27.274376,28.603073,26.31147,25.151587,27.395266,26.919477,11.793403,26.94039,26.404465,26.950317,23.92229,3.0280266,26.848656,27.746649,26.779734,-0.8979931
1900-10-01,0.0,20.825933,25.029583,27.113058,28.58531,25.774864,24.751404,27.250582,26.83857,12.459697,26.891537,26.844793,26.896124,24.275164,2.6209602,27.327024,27.67169,27.147085,-0.34466553
1900-11-01,0.0,21.77145,24.829626,26.750746,28.369638,24.713554,23.710278,26.761608,26.181389,13.837053,26.208378,27.6081,26.272228,25.021118,1.2511101,27.710207,27.911442,27.685574,-0.20123482
1900-12-01,0.0,22.716444,25.414148,27.154758,28.550892,23.501091,22.49715,25.814928,25.036766,16.11647,25.269646,28.153442,25.266558,25.552662,-0.2861042,27.569221,28.525742,27.835255,-0.9565201
1901-01-01,0.0,24.38756,26.018688,27.36544,28.54435,22.58306,21.62601,24.97522,24.099003,18.384863,24.40361,28.318022,24.45279,26.42323,-1.9704399,27.386475,28.600353,27.81144,-1.2138786
1901-02-01,0.0,26.03792,26.357616,27.028688,27.939707,22.05361,21.22785,24.728386,23.840513,19.106504,24.132055,28.386961,24.182146,26.746975,-2.5648289,27.24919,28.584318,27.691847,-1.3351288
1901-03-01,0.0,26.127407,26.845661,27.285137,27.993597,21.810558,20.972563,24.674314,23.792551,18.23959,24.177053,28.5734,24.267721,26.920368,-2.652647,28.075779,28.811716,28.378963,-0.7359371
1901-04-01,0.0,25.063625,27.07519,27.625038,28.25555,22.180946,21.310059,24.942612,23.973444,16.321571,24.508615,28.526283,24.605665,26.922392,-2.3167267,29.085215,29.073843,29.065254,0.011371613
1901-05-01,0.0,23.335043,26.485075,27.651258,28.51353,23.070013,22.025965,25.381187,24.448853,15.251899,25.015676,27.954576,25.043802,26.303534,-1.2597313,28.679285,29.14158,28.331797,-0.46229553
1901-06-01,0.0,21.96337,25.957226,27.408335,28.259464,24.202814,22.937546,25.692791,24.908094,12.944659,25.73603,27.00683,25.714394,25.473574,0.24081993,27.199461,28.64942,26.92601,-1.4499588
1901-07-01,0.0,20.983086,25.047667,26.898865,28.12594,25.029688,23.664995,26.142406,25.58351,11.792941,26.275976,26.202686,26.250032,24.836102,1.4139309,26.20757,28.014265,26.022814,-1.8066959
1901-08-01,0.0,20.23877,24.415592,26.465937,27.962269,25.75996,24.444218,26.817062,26.343508,10.248233,26.808077,25.96782,26.775183,24.347141,2.4280415,26.091944,27.781384,26.06067,-1.6894398
1901-09-01,0.0,20.091166,24.421684,26.413029,27.779467,25.986435,24.79336,27.116856,26.735909,10.992457,27.00491,26.171726,27.102873,24.24639,2.8564835,26.17367,27.562649,26.178724,-1.388979
1901-10-01,0.0,21.012798,24.550232,26.382357,27.863035,25.502325,24.348463,27.093672,26.704252,12.625153,26.74154,26.737873,26.862547,24.789448,2.0730991,27.03185,27.721668,26.815405,-0.6898174
1901-11-01,0.0,22.476158,24.796474,26.223095,27.62874,24.40058,23.324286,26.587635,26.067802,14.025409,26.144392,27.308542,26.23255,25.24765,0.9848995,27.233925,27.980057,27.176748,-0.7461319
1901-12-01,0.0,23.501629,25.04089,26.207554,27.404682,23.139383,22.183624,25.631756,25.04482,16.251965,25.275312,27.78392,25.503807,25.554062,-0.05025482,27.222092,28.226934,27.495386,-1.0048428
1902-01-01,0.0,25.265238,25.4701,26.056274,27.012598,22.02811,21.064554,24.644453,23.946459,19.627304,24.37882,28.081156,24.51634,26.267725,-1.7513847,27.11384,28.260387,27.640377,-1.1465473
1902-02-01,0.0,26.724678,26.265497,26.473537,27.292938,21.629171,20.734581,24.184538,23.362211,19.467594,23.885466,28.249374,24.068829,26.751955,-2.6831264,27.478098,28.39826,27.945004,-0.9201622
1902-03-01,0.0,27.590342,27.084688,26.972157,27.477955,21.578068,20.753145,24.38924,23.585127,18.220116,23.755383,28.451502,23.902071,26.848421,-2.94635,28.243298,28.50978,28.526148,-0.2664833
1902-04-01,0.0,26.14025,27.692747,27.956118,28.418127,21.847342,20.972801,24.47115,23.616467,16.755928,24.005327,28.472748,24.182985,26.913162,-2.730177,29.249777,28.673864,29.316319,0.5759125
1902-05-01,0.0,25.302696,27.267883,28.31236,29.201696,22.626852,21.582125,25.002932,24.094725,15.12001,24.733837,27.694738,24.862724,26.237465,-1.3747406,28.786325,28.737732,28.450527,0.04859352
1902-06-01,0.0,24.41923,27.307087,28.43761,29.213408,23.641918,22.2544,25.378355,24.552494,11.729224,25.417566,26.834436,25.394789,25.674032,-0.27924347,27.574251,28.496119,27.31239,-0.9218674
1902-07-01,0.0,23.479092,27.071144,28.651066,29.452646,24.772028,23.253727,25.6736,24.976063,11.587103,25.762691,26.070852,25.726223,24.690542,1.0356808,26.653341,27.817669,26.36781,-1.1643276
1902-08-01,0.0,21.9275,26.235905,28.066048,29.121006,25.802464,24.464174,26.701944,26.232649,11.184929,26.176773,25.833553,26.15365,23.868937,2.2847137,26.661947,27.193083,26.516584,-0.53113556
1902-09-01,0.0,22.039043,26.189898,28.155544,29.494526,26.225014,25.139996,27.2927,26.848942,10.570357,26.852455,26.006113,26.807833,23.73332,3.0745125,26.850576,27.00121,26.732689,-0.15063286
1902-10-01,0.0,23.012539,26.448961,28.099422,29.321955,25.751118,24.806332,27.36968,26.936975,11.725144,26.870686,26.621836,26.900509,24.07447,2.8260384,27.422373,27.57536,27.273443,-0.15298653
1902-11-01,0.0,23.457937,26.563372,28.167255,29.286032,24.61273,23.770266,26.537203,26.038647,13.843114,26.31237,27.166634,26.40529,24.51965,1.8856411,27.546106,27.598553,27.509989,-0.052446365
1902-12-01,0.0,23.46726,26.377844,27.955496,28.89289,23.337488,22.430311,25.704414,24.995264,15.3569145,25.32536,27.760418,25.406683,25.457531,-0.050848007,27.495775,28.085789,27.789795,-0.5900135
1903-01-01,0.0,24.907894,26.644222,27.88665,28.748304,22.38161,21.394064,24.775463,23.87561,18.20784,24.301634,28.0337,24.259275,25.715797,-1.456522,27.154766,28.307257,27.68034,-1.1524906
1903-02-01,0.0,25.34664,26.750645,27.67102,28.576817,21.912102,21.020254,24.362898,23.49618,18.83558,23.871752,28.297403,23.898594,26.085531,-2.1869373,27.438486,28.476646,27.866282,-1.0381603
1903-03-01,0.0,26.029066,27.464163,28.036234,28.65695,21.393042,20.336689,23.671835,22.738934,18.0286,23.599619,28.41332,23.58798,26.3177,-2.7297192,28.25485,28.635178,28.627449,-0.38032722
1903-04-01,0.0,24.910706,27.350151,28.116137,28.691217,21.986135,21.16685,24.548538,23.69085,17.075005,24.231094,28.496696,24.234524,26.341145,-2.1066208,28.952625,29.055727,29.06468,-0.10310173
1903-05-01,0.0,23.936277,26.736485,27.744194,28.54737,22.788807,21.62265,24.989756,23.983448,14.350995,24.777748,27.914633,24.610025,26.076378,-1.4663525,28.70661,28.882896,28.35328,-0.1762867
1903-06-01,0.0,23.153103,26.466705,27.957258,28.9771,23.911303,22.547575,25.509687,24.63086,12.299358,25.49599,26.956017,25.217943,25.130655,0.0872879,27.519514,28.68618,27.289398,-1.166666
1903-07-01,0.0,21.091816,25.079649,26.709984,27.935688,25.009613,23.630016,25.886446,25.175941,11.315683,25.936928,26.313572,25.722502,24.271368,1.4511337,26.497242,28.206402,26.247782,-1.7091599
1903-08-01,0.0,19.999405,24.340078,26.519497,28.167412,25.39819,23.931229,26.38875,25.816599,10.558217,26.247444,26.042425,26.020374,23.651125,2.3692493,26.449568,27.765862,26.371332,-1.3162937
1903-09-01,0.0,19.415771,24.102335,26.1126,27.708036,25.519907,24.27947,26.897661,26.437763,11.360048,26.713547,26.214432,26.568048,23.712889,2.8551598,26.59142,27.641518,26.617353,-1.0500984
1903-10-01,0.0,20.183012,24.213112,26.273722,27.815517,25.199593,24.183529,26.937946,26.610956,12.410177,26.778954,26.666498,26.745216,23.78634,2.9588757,26.84098,27.79183,26.618528,-0.95084953
1903-11-01,0.0,21.381819,24.129444,25.852293,27.464062,24.483807,23.653843,26.475662,26.05351,14.283876,26.210058,27.266808,26.229383,24.27308,1.9563026,27.117598,27.751406,27.05104,-0.63380814
1903-12-01,0.0,22.088158,23.940979,25.532818,27.101965,22.922594,21.848137,25.289408,24.609972,16.248564,24.899103,27.813395,24.860647,24.758951,0.101696014,27.154285,27.919533,27.568613,-0.76524734
1904-01-01,0.0,24.96573,25.03543,25.823456,26.737698,21.916994,20.796928,24.271162,23.359646,18.546688,23.736626,27.83628,23.65305,25.078733,-1.425684,26.762196,27.654617,27.19014,-0.8924217
1904-02-01,0.0,25.710028,25.653742,25.950325,26.798365,21.299309,20.216583,23.679447,22.698286,19.668467,22.961489,28.173643,22.871693,25.63896,-2.7672672,27.341524,28.0422,27.851624,-0.70067596
1904-03-01,0.0,25.772669,26.156595,26.386797,27.151915,21.009657,19.977394,23.593811,22.664745,19.121073,22.97337,28.25547,23.05389,26.070429,-3.0165386,28.031466,28.265667,28.315407,-0.23420143
1904-04-01,0.0,24.761408,26.70885,27.032654,27.557434,21.30017,20.19102,23.87848,22.949986,17.240622,23.187525,28.230078,23.229073,26.078398,-2.8493252,28.889273,28.394226,28.924696,0.49504662
1904-05-01,0.0,24.515633,26.81017,27.457458,27.834755,22.352531,21.12244,24.359877,23.326704,15.009027,23.720022,27.665033,23.64244,25.823757,-2.1813164,28.51129,28.678627,28.155224,-0.16733742
1904-06-01,0.0,22.89718,26.673998,27.812307,28.269373,23.705276,22.216078,24.900023,24.001915,12.814236,24.406092,26.83889,24.196186,25.018583,-0.82239723,27.294315,28.411888,27.108942,-1.1175728
1904-07-01,0.0,22.356287,26.423647,27.95733,28.705181,24.876257,23.510313,25.807901,25.210075,11.320676,25.121147,26.269693,24.953327,24.295565,0.6577625,26.578773,27.960705,26.498215,-1.3819313
1904-08-01,0.0,22.123772,25.772682,27.390799,28.451883,25.857824,24.66164,26.616793,26.173136,11.137857,25.997892,25.798878,25.817425,23.705719,2.1117058,26.273506,27.551378,26.223347,-1.2778721
1904-09-01,0.0,21.315084,25.031103,26.72219,28.045015,25.891,24.833115,26.983437,26.601234,11.167968,26.2738,26.039469,26.324919,23.689888,2.6350307,26.495178,27.533506,26.376707,-1.0383282
1904-10-01,0.0,22.030664,25.861742,27.613255,28.854013,25.516203,24.578247,27.055365,26.72697,11.966374,26.374006,26.612165,26.551346,23.817112,2.7342339,27.307915,27.460342,27.13321,-0.15242767
1904-11-01,0.0,22.71852,25.493572,26.778898,27.815384,24.667257,23.90807,26.779037,26.420023,14.409099,26.024094,27.387094,26.268305,24.633034,1.6352711,27.442457,27.800074,27.461708,-0.35761642
1904-12-01,0.0,23.201422,25.874018,27.413368,28.536802,23.360943,22.396439,25.682663,25.009438,16.136484,24.95683,27.825422,25.14488,25.271423,-0.12654305,27.2406,28.20843,27.531246,-0.96782875
1905-01-01,0.0,24.97194,26.224195,27.235146,28.16366,22.108358,21.243002,24.76168,24.00345,18.152727,23.971199,27.973278,24.192963,25.62198,-1.429018,26.976858,28.250984,27.465647,-1.274126
1905-02-01,0.0,26.075264,26.806725,27.453976,28.403193,21.540762,20.684937,24.206108,23.29557,18.02307,23.40979,28.1203,23.617876,26.044672,-2.426796,27.528423,28.368057,27.97582,-0.83963394
1905-03-01,0.0,27.215406,28.03163,28.170563,28.545902,21.442266,20.422443,23.79828,22.863453,18.061838,23.12604,28.449533,23.268988,26.321142,-3.0521545,28.303358,28.791277,28.648605,-0.48791885
1905-04-01,0.0,25.543587,27.616528,28.049055,28.475996,21.795994,20.813902,24.296492,23.3376,17.108961,23.555784,28.311556,23.688993,26.284698,-2.595705,28.816973,28.76065,28.91911,0.056322098
1905-05-01,0.0,26.28519,28.281292,28.929348,29.313332,22.577578,21.334925,24.84757,23.775915,14.432765,24.151217,27.778482,24.190235,25.993206,-1.8029709,28.665455,28.779308,28.330091,-0.113853455
1905-06-01,0.0,24.694689,27.30964,28.266975,28.863554,23.704453,22.364328,25.445763,24.53413,11.899211,24.949448,26.992771,24.885813,25.254333,-0.36852074,27.553791,28.833416,27.278362,-1.2796249
